Id,COW,SCHL,MAR,OCCP,POBP,WKHP,SEX,RAC1P,MIG,HICOV,LANP,PAOC,PINCP,PUBCOV,VPS,DEAR,MIL,MIGSP,FER,ENG,JWAP,JWDP,OC,FDEYEP
121704,3.0,22.0,5.0,120.0,138.0,40.0,1.0,6.0,1.0,1.0,0.0,0.0,150000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,101.0,52.0,0.0,0.0
121705,1.0,19.0,5.0,4020.0,6.0,34.0,1.0,8.0,1.0,1.0,1200.0,0.0,20000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,71.0,31.0,0.0,1.0
121706,1.0,22.0,3.0,8740.0,212.0,10.0,1.0,1.0,3.0,1.0,1290.0,0.0,30000.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,109.0,55.0,0.0,0.0
121707,2.0,21.0,1.0,440.0,6.0,40.0,2.0,1.0,3.0,1.0,0.0,2.0,195000.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,95.0,49.0,0.0,0.0
121708,1.0,19.0,5.0,3649.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,2.0,14500.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,87.0,43.0,0.0,0.0
121709,1.0,20.0,1.0,4230.0,233.0,40.0,2.0,6.0,1.0,1.0,2920.0,4.0,49900.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,85.0,41.0,0.0,0.0
121710,1.0,21.0,5.0,1021.0,6.0,40.0,1.0,9.0,3.0,1.0,1200.0,0.0,73000.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,84.0,43.0,0.0,0.0
121711,2.0,22.0,5.0,3150.0,6.0,40.0,2.0,9.0,3.0,1.0,1200.0,4.0,64000.0,2.0,0.0,2.0,4.0,6.0,2.0,1.0,96.0,55.0,0.0,0.0
121712,6.0,17.0,1.0,52.0,6.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,160000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,92.0,49.0,0.0,0.0
121713,5.0,19.0,1.0,9830.0,4.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,30000.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,76.0,31.0,0.0,0.0
121714,7.0,15.0,1.0,7315.0,162.0,60.0,1.0,1.0,1.0,1.0,1200.0,0.0,54000.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,106.0,55.0,0.0,0.0
121715,1.0,22.0,1.0,800.0,217.0,40.0,2.0,6.0,3.0,1.0,2575.0,2.0,125000.0,1.0,0.0,2.0,4.0,6.0,2.0,2.0,82.0,41.0,0.0,0.0
121716,1.0,21.0,5.0,3245.0,6.0,20.0,2.0,1.0,1.0,1.0,0.0,4.0,30000.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,74.0,25.0,0.0,0.0
121717,6.0,21.0,1.0,2205.0,207.0,12.0,2.0,6.0,1.0,1.0,2000.0,1.0,300.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,184.0,109.0,0.0,0.0
121718,1.0,21.0,3.0,5400.0,240.0,20.0,2.0,6.0,1.0,1.0,1970.0,4.0,33000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,104.0,58.0,0.0,0.0
121719,3.0,18.0,1.0,3740.0,22.0,50.0,1.0,2.0,1.0,1.0,0.0,0.0,225000.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,52.0,13.0,0.0,0.0
121720,7.0,23.0,1.0,440.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,440000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,111.0,67.0,0.0,0.0
121721,1.0,7.0,1.0,9600.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,33600.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,68.0,25.0,0.0,1.0
121722,1.0,16.0,1.0,7855.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,25200.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,57.0,17.0,0.0,0.0
121723,2.0,22.0,1.0,4710.0,6.0,40.0,2.0,6.0,1.0,1.0,0.0,1.0,130000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,159.0,97.0,0.0,0.0
121724,2.0,22.0,5.0,230.0,42.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,627000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,103.0,61.0,0.0,0.0
121725,1.0,19.0,5.0,2640.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,62000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0
121726,7.0,16.0,5.0,4600.0,6.0,4.0,2.0,1.0,3.0,1.0,1200.0,1.0,10000.0,1.0,0.0,2.0,4.0,6.0,2.0,1.0,87.0,43.0,0.0,1.0
121727,1.0,19.0,1.0,4020.0,6.0,40.0,2.0,9.0,1.0,1.0,1200.0,4.0,11000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,75.0,31.0,0.0,0.0
121728,6.0,9.0,1.0,4230.0,303.0,25.0,2.0,9.0,1.0,2.0,1200.0,4.0,2000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,84.0,37.0,0.0,1.0
121729,1.0,17.0,1.0,9130.0,303.0,60.0,1.0,8.0,1.0,1.0,1200.0,0.0,65000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,46.0,10.0,0.0,0.0
121730,1.0,22.0,5.0,8740.0,207.0,40.0,1.0,6.0,1.0,1.0,1970.0,0.0,131000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,106.0,53.0,0.0,0.0
121731,2.0,18.0,5.0,3645.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,51000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,129.0,83.0,0.0,0.0
121732,1.0,16.0,1.0,4110.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,4.0,30000.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,17.0,3.0,0.0,0.0
121733,4.0,22.0,1.0,2002.0,41.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,117100.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,122.0,79.0,0.0,0.0
121734,6.0,23.0,1.0,3090.0,36.0,48.0,1.0,1.0,3.0,1.0,0.0,0.0,427400.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,79.0,17.0,0.0,0.0
121735,4.0,20.0,1.0,150.0,6.0,45.0,1.0,1.0,1.0,1.0,0.0,0.0,65000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,106.0,67.0,0.0,0.0
121736,1.0,21.0,5.0,4720.0,6.0,22.0,2.0,8.0,1.0,1.0,1200.0,4.0,10000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,117.0,67.0,0.0,0.0
121737,1.0,20.0,5.0,140.0,233.0,40.0,2.0,6.0,3.0,1.0,0.0,4.0,30000.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,82.0,37.0,0.0,0.0
121738,1.0,19.0,5.0,4720.0,48.0,30.0,2.0,1.0,1.0,1.0,0.0,4.0,15000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,118.0,79.0,0.0,0.0
121739,1.0,12.0,1.0,9130.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,79.0,31.0,0.0,1.0
121740,1.0,21.0,5.0,5120.0,6.0,50.0,2.0,1.0,1.0,1.0,0.0,4.0,70000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,85.0,43.0,0.0,0.0
121741,3.0,19.0,5.0,7010.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,79400.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,90.0,48.0,0.0,0.0
121742,1.0,18.0,5.0,440.0,303.0,40.0,2.0,8.0,3.0,1.0,1200.0,4.0,48000.0,2.0,0.0,2.0,4.0,6.0,2.0,1.0,109.0,67.0,0.0,0.0
121743,7.0,21.0,1.0,2145.0,8.0,40.0,2.0,6.0,1.0,1.0,2575.0,4.0,180000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,102.0,55.0,0.0,0.0
121744,1.0,14.0,5.0,4720.0,6.0,30.0,2.0,1.0,1.0,1.0,0.0,4.0,20660.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,121.0,79.0,1.0,0.0
121745,1.0,16.0,5.0,9645.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,23.0,5.0,0.0,0.0
121746,6.0,16.0,1.0,205.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,30000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,61.0,19.0,0.0,0.0
121747,3.0,22.0,1.0,2310.0,66.0,40.0,2.0,1.0,1.0,1.0,0.0,2.0,91000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,96.0,55.0,0.0,0.0
121748,1.0,16.0,1.0,7640.0,6.0,55.0,1.0,1.0,1.0,1.0,0.0,0.0,140000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,91.0,43.0,0.0,0.0
121749,6.0,21.0,1.0,2600.0,25.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,6800.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,170.0,103.0,0.0,0.0
121750,1.0,18.0,1.0,4110.0,6.0,40.0,2.0,9.0,1.0,1.0,1200.0,4.0,18000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,138.0,88.0,0.0,0.0
121751,6.0,21.0,5.0,2002.0,6.0,40.0,1.0,3.0,1.0,1.0,1200.0,0.0,23000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,193.0,115.0,0.0,0.0
121752,1.0,16.0,1.0,6260.0,303.0,20.0,1.0,8.0,1.0,1.0,1200.0,0.0,10000.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,108.0,61.0,0.0,0.0
121753,6.0,9.0,1.0,4220.0,303.0,40.0,1.0,8.0,1.0,2.0,1200.0,0.0,30000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,88.0,43.0,0.0,0.0
121754,6.0,9.0,1.0,4230.0,303.0,15.0,2.0,8.0,1.0,2.0,1200.0,4.0,10000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,97.0,49.0,0.0,0.0
121755,1.0,9.0,1.0,4220.0,303.0,25.0,2.0,9.0,1.0,1.0,1200.0,4.0,17000.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,59.0,19.0,0.0,0.0
121756,2.0,20.0,5.0,3200.0,303.0,40.0,2.0,3.0,1.0,1.0,1200.0,4.0,116600.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,133.0,80.0,0.0,0.0
121757,3.0,21.0,1.0,2320.0,163.0,40.0,1.0,1.0,1.0,1.0,1250.0,0.0,86000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,47.0,10.0,0.0,0.0
121758,4.0,22.0,5.0,1360.0,6.0,40.0,1.0,6.0,1.0,1.0,0.0,0.0,146000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,178.0,108.0,0.0,1.0
121759,1.0,20.0,5.0,9640.0,364.0,40.0,2.0,1.0,1.0,1.0,1200.0,3.0,255000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,70.0,25.0,0.0,0.0
121760,6.0,19.0,2.0,4510.0,6.0,24.0,2.0,1.0,1.0,1.0,0.0,4.0,35600.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,54.0,0.0,0.0
121761,1.0,20.0,1.0,6520.0,160.0,40.0,1.0,1.0,1.0,1.0,1250.0,0.0,45000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,64.0,19.0,0.0,0.0
121762,1.0,23.0,5.0,3090.0,6.0,60.0,2.0,6.0,3.0,1.0,0.0,4.0,150000.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,100.0,58.0,0.0,0.0
121763,2.0,18.0,5.0,9130.0,6.0,38.0,1.0,6.0,3.0,1.0,1960.0,0.0,45000.0,2.0,0.0,2.0,4.0,6.0,0.0,2.0,100.0,55.0,0.0,0.0
121764,1.0,20.0,5.0,3255.0,6.0,40.0,2.0,6.0,1.0,1.0,1960.0,4.0,40000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,72.0,31.0,0.0,1.0
121765,1.0,22.0,1.0,2011.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,1.0,45000.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,96.0,49.0,0.0,1.0
121766,3.0,19.0,5.0,4600.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,4.0,35000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,113.0,67.0,0.0,0.0
121767,6.0,13.0,1.0,4760.0,210.0,10.0,1.0,6.0,1.0,1.0,1420.0,0.0,75000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,88.0,43.0,0.0,0.0
121768,3.0,19.0,5.0,3602.0,6.0,40.0,2.0,2.0,1.0,1.0,0.0,1.0,20000.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,72.0,31.0,0.0,0.0
121769,1.0,20.0,5.0,3423.0,6.0,40.0,1.0,6.0,1.0,1.0,0.0,0.0,70000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,49.0,0.0,0.0
121770,1.0,19.0,1.0,2631.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,87000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,62.0,17.0,0.0,0.0
121771,1.0,19.0,1.0,6950.0,207.0,40.0,1.0,6.0,1.0,2.0,2000.0,0.0,99000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,100.0,49.0,0.0,1.0
121772,3.0,19.0,1.0,5740.0,39.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,61000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,46.0,0.0,0.0
121773,1.0,16.0,1.0,6305.0,6.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,75000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,76.0,31.0,0.0,0.0
121774,1.0,16.0,1.0,20.0,6.0,99.0,1.0,1.0,1.0,1.0,0.0,0.0,130000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,232.0,127.0,0.0,0.0
121775,1.0,20.0,1.0,7750.0,6.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,25000.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,91.0,43.0,0.0,0.0
121776,1.0,16.0,1.0,5240.0,229.0,40.0,2.0,6.0,1.0,1.0,1500.0,2.0,24000.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0
121777,1.0,21.0,1.0,350.0,6.0,45.0,2.0,9.0,1.0,1.0,0.0,4.0,80000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,97.0,55.0,0.0,0.0
121778,2.0,15.0,1.0,6260.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,25000.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,176.0,106.0,0.0,0.0
121779,4.0,19.0,3.0,820.0,6.0,40.0,2.0,2.0,3.0,1.0,0.0,4.0,85000.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,92.0,49.0,0.0,0.0
121780,4.0,24.0,3.0,3258.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,170000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,64.0,22.0,0.0,0.0
121781,2.0,23.0,1.0,3090.0,210.0,40.0,2.0,6.0,1.0,1.0,1750.0,2.0,240000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,100.0,58.0,0.0,0.0
121782,2.0,20.0,5.0,3602.0,303.0,35.0,2.0,8.0,1.0,1.0,1200.0,4.0,42000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,71.0,31.0,0.0,0.0
121783,1.0,18.0,5.0,2310.0,6.0,55.0,2.0,9.0,1.0,1.0,1200.0,4.0,30000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,75.0,31.0,0.0,0.0
121784,3.0,18.0,5.0,4220.0,6.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,33000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,165.0,101.0,0.0,0.0
121785,3.0,22.0,1.0,230.0,6.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,100000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,83.0,34.0,0.0,0.0
121786,1.0,13.0,1.0,5860.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,29000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,50.0,13.0,0.0,0.0
121787,1.0,12.0,5.0,9610.0,303.0,48.0,2.0,8.0,1.0,2.0,1200.0,4.0,36000.0,2.0,0.0,2.0,4.0,0.0,2.0,4.0,94.0,49.0,0.0,0.0
121788,1.0,21.0,5.0,4760.0,6.0,24.0,1.0,6.0,1.0,1.0,2535.0,0.0,10000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,44.0,10.0,0.0,1.0
121789,1.0,22.0,1.0,1430.0,207.0,40.0,2.0,6.0,1.0,1.0,2000.0,4.0,180020.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,96.0,55.0,0.0,0.0
121790,1.0,18.0,5.0,4020.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,29000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,97.0,53.0,0.0,1.0
121791,1.0,18.0,5.0,3930.0,212.0,40.0,1.0,1.0,3.0,1.0,1290.0,0.0,85000.0,1.0,0.0,2.0,4.0,6.0,0.0,2.0,103.0,55.0,0.0,0.0
121792,1.0,9.0,1.0,5120.0,6.0,60.0,2.0,1.0,1.0,1.0,0.0,3.0,48000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,101.0,61.0,0.0,0.0
121793,1.0,18.0,3.0,52.0,6.0,40.0,1.0,9.0,1.0,1.0,0.0,0.0,50000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,1.0
121794,2.0,21.0,1.0,2014.0,200.0,84.0,1.0,6.0,3.0,1.0,1327.0,0.0,14800.0,1.0,0.0,2.0,4.0,6.0,0.0,1.0,96.0,49.0,0.0,0.0
121795,1.0,16.0,1.0,3601.0,6.0,20.0,1.0,6.0,1.0,1.0,1970.0,0.0,17200.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,100.0,49.0,0.0,0.0
121796,2.0,16.0,5.0,4622.0,6.0,20.0,1.0,6.0,1.0,1.0,2910.0,0.0,7500.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,84.0,43.0,0.0,0.0
121797,4.0,21.0,3.0,3930.0,16.0,24.0,2.0,9.0,1.0,1.0,0.0,4.0,14400.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,91.0,49.0,0.0,0.0
121798,7.0,18.0,1.0,6442.0,216.0,40.0,1.0,1.0,1.0,1.0,4500.0,0.0,64800.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,109.0,61.0,0.0,0.0
121799,1.0,21.0,1.0,4830.0,6.0,50.0,2.0,1.0,1.0,1.0,0.0,3.0,4000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,74.0,33.0,0.0,1.0
121800,1.0,18.0,3.0,7200.0,6.0,48.0,1.0,1.0,1.0,1.0,0.0,0.0,103500.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,64.0,19.0,0.0,0.0
121801,7.0,22.0,1.0,710.0,35.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,198000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,106.0,67.0,0.0,0.0
121802,7.0,21.0,1.0,1305.0,6.0,20.0,2.0,1.0,1.0,1.0,0.0,4.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,106.0,67.0,0.0,1.0
121803,2.0,17.0,5.0,4030.0,6.0,30.0,1.0,3.0,1.0,1.0,1200.0,0.0,25500.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,64.0,19.0,0.0,1.0
121804,1.0,18.0,5.0,3603.0,6.0,40.0,2.0,8.0,1.0,1.0,0.0,1.0,19200.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,76.0,31.0,0.0,0.0
121805,1.0,11.0,1.0,6260.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,39000.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,91.0,46.0,0.0,0.0
121806,1.0,17.0,3.0,5860.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,97000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,80.0,31.0,0.0,0.0
121807,7.0,19.0,1.0,4920.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,24000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,98.0,55.0,0.0,1.0
121808,7.0,16.0,1.0,4220.0,303.0,35.0,1.0,1.0,1.0,1.0,1200.0,0.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,53.0,14.0,0.0,1.0
121809,1.0,17.0,1.0,4220.0,6.0,32.0,2.0,8.0,1.0,1.0,1200.0,2.0,30000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,118.0,67.0,0.0,1.0
121810,1.0,18.0,5.0,4621.0,6.0,35.0,2.0,1.0,1.0,1.0,0.0,4.0,27600.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,91.0,40.0,0.0,0.0
121811,3.0,1.0,1.0,4220.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,57600.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,70.0,25.0,0.0,0.0
121812,2.0,22.0,1.0,110.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,65000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,97.0,49.0,0.0,0.0
121813,1.0,22.0,1.0,710.0,26.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,174000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,71.0,25.0,0.0,0.0
121814,2.0,21.0,1.0,2310.0,6.0,38.0,2.0,1.0,1.0,1.0,0.0,2.0,87700.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,83.0,43.0,0.0,0.0
121815,3.0,21.0,5.0,3655.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,1.0,15000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,84.0,37.0,0.0,0.0
121816,4.0,22.0,1.0,930.0,417.0,40.0,2.0,2.0,1.0,1.0,4640.0,4.0,110000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,103.0,52.0,0.0,0.0
121817,2.0,22.0,1.0,3930.0,416.0,40.0,1.0,2.0,1.0,1.0,4640.0,0.0,71400.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,186.0,112.0,0.0,0.0
121818,1.0,15.0,1.0,7200.0,313.0,40.0,1.0,8.0,1.0,2.0,0.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,182.0,109.0,0.0,1.0
121819,1.0,16.0,5.0,4020.0,303.0,40.0,1.0,9.0,1.0,2.0,1200.0,0.0,34000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,75.0,34.0,0.0,0.0
121820,1.0,21.0,3.0,1021.0,4.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,160000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,124.0,67.0,0.0,0.0
121821,1.0,16.0,1.0,5000.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,2.0,70000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,91.0,51.0,0.0,0.0
121822,1.0,19.0,1.0,2300.0,6.0,40.0,2.0,1.0,3.0,1.0,0.0,2.0,30000.0,2.0,0.0,2.0,4.0,45.0,2.0,0.0,93.0,53.0,0.0,0.0
121823,1.0,21.0,3.0,5740.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,72060.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,91.0,49.0,0.0,0.0
121824,1.0,19.0,1.0,7340.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,80000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,102.0,61.0,0.0,0.0
121825,1.0,21.0,1.0,800.0,15.0,52.0,2.0,9.0,1.0,1.0,0.0,2.0,628500.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,118.0,73.0,0.0,0.0
121826,1.0,15.0,1.0,9620.0,312.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,52.0,11.0,0.0,0.0
121827,7.0,15.0,1.0,6200.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,13000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,80.0,37.0,0.0,0.0
121828,1.0,21.0,1.0,3602.0,202.0,43.0,2.0,6.0,1.0,1.0,1380.0,2.0,36000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,93.0,49.0,0.0,0.0
121829,3.0,23.0,1.0,3050.0,240.0,40.0,2.0,6.0,1.0,1.0,0.0,4.0,130000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,90.0,47.0,0.0,0.0
121830,1.0,16.0,1.0,5720.0,6.0,7.0,2.0,1.0,1.0,1.0,0.0,4.0,53700.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,82.0,31.0,0.0,0.0
121831,1.0,16.0,5.0,6800.0,6.0,48.0,1.0,1.0,1.0,1.0,1200.0,0.0,50000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,75.0,31.0,0.0,0.0
121832,1.0,16.0,5.0,4810.0,6.0,48.0,2.0,1.0,1.0,1.0,1200.0,4.0,30000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,105.0,61.0,0.0,0.0
121833,1.0,24.0,5.0,5000.0,313.0,40.0,1.0,1.0,1.0,1.0,1200.0,0.0,300000.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,102.0,57.0,0.0,1.0
121834,1.0,16.0,5.0,4700.0,6.0,35.0,1.0,9.0,1.0,1.0,0.0,0.0,16000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,225.0,132.0,0.0,0.0
121835,7.0,21.0,1.0,440.0,207.0,38.0,1.0,6.0,1.0,1.0,2000.0,0.0,157000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,97.0,49.0,0.0,1.0
121836,3.0,21.0,3.0,2330.0,6.0,60.0,2.0,1.0,1.0,1.0,0.0,4.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,0.0
121837,1.0,21.0,5.0,110.0,6.0,40.0,2.0,8.0,3.0,1.0,1200.0,1.0,40000.0,2.0,0.0,2.0,4.0,6.0,2.0,1.0,78.0,31.0,0.0,1.0
121838,6.0,21.0,1.0,300.0,217.0,45.0,1.0,6.0,1.0,1.0,2575.0,0.0,10000.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,114.0,73.0,0.0,0.0
121839,1.0,18.0,5.0,4110.0,303.0,40.0,2.0,8.0,1.0,1.0,0.0,4.0,22000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,74.0,31.0,0.0,1.0
121840,1.0,15.0,5.0,310.0,312.0,56.0,2.0,8.0,1.0,2.0,1200.0,4.0,50000.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,118.0,73.0,0.0,0.0
